filename,pool_origin,has_frontmatter,has_url,platform,format,date,creator,size_bytes,is_source,category,suspected_duplicate_of
20260204-website-agentmail_api_first_email_platform-clawhub.md,pool_c_notebooklm,true,true,website,article,20260204,clawhub,6659,true,source,
3-BestPractice_ProTiips--1-20260103-x_thread-anthropic_just_released_all-@alexfinn.md,pool_c_notebooklm,true,true,x,unknown,,@alexfinn,4651,true,source,
3-BestPractice_ProTiips--2-20260110-x_article-the_complete_claude_code_tutorial-@eyad_khrais.md,pool_c_notebooklm,false,false,x,unknown,,@eyad_khrais,17779,true,source,
3-BestPractice_ProTiips--3-20260112-x_article-the_claude_code_tutorial_level_2-@eyad_khrais.md,pool_c_notebooklm,true,true,x,unknown,,@eyad_khrais,15691,true,source,
3-BestPractice_ProTiips--4-20250421-x_thread-we_wrote_up_what_weve_learned-@alexalbert.md,pool_c_notebooklm,true,true,x,unknown,,@alexalbert,5179,true,source,
3-BestPractice_ProTiips--5-20260102-x_thread-boris_created_claude_code_setup-bcherny.md,pool_c_notebooklm,false,true,x,unknown,,bcherny,8134,true,source,
MECH-git_worktree_coordination.md,pool_c_notebooklm,false,false,unknown,unknown,,git_worktree_coordination,6150,false,mechanism,
MECH-headless_mode_automation.md,pool_c_notebooklm,false,false,unknown,unknown,,headless_mode_automation,5925,false,mechanism,
TRANS-aiedge_-claude_code_starter_pack_p2.md,pool_c_notebooklm,false,true,x,transcript,,claude_code_starter_pack_p2,6584,true,transcript,
TRANS-bcherny-claude_cowork_code_lesson.md,pool_c_notebooklm,false,true,youtube,video,,claude_cowork_code_lesson,3054,true,transcript,
TRANS-gregisenberg-claude_cowork_qt.md,pool_c_notebooklm,false,true,youtube,video,,claude_cowork_qt,1637,true,transcript,
YouTube_WatchLater.csv,pool_c_notebooklm,false,false,csv,unknown,,,69228,false,meta,
ajna9--Claude_Code_Definitive_Guide.md,pool_c_notebooklm,false,false,unknown,unknown,,Claude_Code_Definitive_Guide,36883,false,research_stream,
ajna9--Claude_Code_Dialectic_Divergences.md,pool_c_notebooklm,false,false,unknown,unknown,,Claude_Code_Dialectic_Divergences,33249,false,research_stream,
ajna9--claude_code_config_suite.md,pool_c_notebooklm,false,false,unknown,unknown,,claude_code_config_suite,31046,false,research_stream,
ajna9--line_of_questioning.md,pool_c_notebooklm,false,false,unknown,unknown,,line_of_questioning,3114,false,research_stream,
ajna9--preface-to-research.md,pool_c_notebooklm,false,false,unknown,unknown,,research,16554,false,research_stream,
ajna9--stream1-chatgpt.md,pool_c_notebooklm,false,false,unknown,unknown,,chatgpt,24778,false,research_stream,
ajna9--stream1-claude.md,pool_c_notebooklm,false,false,unknown,unknown,,claude,19651,false,research_stream,
ajna9--stream1-gemini.md,pool_c_notebooklm,false,false,unknown,unknown,,gemini,42550,false,research_stream,
ajna9--stream1-grok.md,pool_c_notebooklm,false,false,unknown,unknown,,grok,19657,false,research_stream,
ajna9--stream1-perplexity.md,pool_c_notebooklm,false,true,unknown,unknown,,perplexity,30532,false,research_stream,
ajna9--stream1-researchprompt.md,pool_c_notebooklm,false,false,unknown,unknown,,researchprompt,14472,false,research_stream,
ajna9--stream1-unified.md,pool_c_notebooklm,false,false,unknown,unknown,,unified,34167,false,research_stream,
ajna9--stream2-chatgpt.md,pool_c_notebooklm,false,true,unknown,unknown,,chatgpt,32028,false,research_stream,
ajna9--stream2-claude.md,pool_c_notebooklm,false,false,unknown,unknown,,claude,30538,false,research_stream,
ajna9--stream2-gemini.md,pool_c_notebooklm,false,false,unknown,unknown,,gemini,39149,false,research_stream,
ajna9--stream2-grok.md,pool_c_notebooklm,false,false,unknown,unknown,,grok,22449,false,research_stream,
ajna9--stream2-researchprompt.md,pool_c_notebooklm,false,false,unknown,unknown,,researchprompt,9181,false,research_stream,
ajna9--stream2-unified.md,pool_c_notebooklm,false,false,unknown,unknown,,unified,47522,false,research_stream,
ajna9--stream3-chatgpt.md,pool_c_notebooklm,false,false,unknown,unknown,,chatgpt,37665,false,research_stream,
ajna9--stream3-claude.md,pool_c_notebooklm,false,false,unknown,unknown,,claude,15631,false,research_stream,
ajna9--stream3-gemini.md,pool_c_notebooklm,false,false,unknown,unknown,,gemini,39788,false,research_stream,
ajna9--stream3-grok.md,pool_c_notebooklm,false,false,unknown,unknown,,grok,8140,false,research_stream,
ajna9--stream3-perplexity.md,pool_c_notebooklm,false,true,unknown,unknown,,perplexity,32179,false,research_stream,
ajna9--stream3-researchprompt.md,pool_c_notebooklm,false,false,unknown,unknown,,researchprompt,7216,false,research_stream,
ajna9--stream3-unified.md,pool_c_notebooklm,false,false,unknown,unknown,,unified,43984,false,research_stream,
chatgpt-claude_code.md,pool_c_notebooklm,false,false,unknown,unknown,,claude_code,107655,false,research_stream,
claude-claude_code.md,pool_c_notebooklm,false,false,unknown,unknown,,claude_code,27244,false,research_stream,
claude_code_research copy.md,pool_c_notebooklm,false,false,unknown,unknown,,,53503,false,meta,
claude_code_research.md,pool_c_notebooklm,false,false,unknown,unknown,,,28534,false,research_stream,
claude_codes-@thezvi.md,pool_c_notebooklm,false,false,unknown,unknown,,@thezvi,33067,true,source,
compaction-@nummanali.md,pool_c_notebooklm,false,false,unknown,unknown,,@nummanali,270,true,source,
compaction-@nummanali.md.jpeg,pool_c_notebooklm,false,false,image,unknown,,@nummanali,172574,false,image,
conversation_with_chat_history-@0xSero.jpeg,pool_c_notebooklm,false,false,image,unknown,,@0xSero,289217,false,image,
conversation_with_chat_history-@0xSero.md,pool_c_notebooklm,false,false,unknown,unknown,,@0xSero,126,true,source,
everyone's_talking_about_claude_cowork_for_the_wrong_reason-@gr00vyfairy.md,pool_c_notebooklm,false,false,unknown,unknown,,@gr00vyfairy,6476,true,source,
gemini-claude_code.md,pool_c_notebooklm,false,false,unknown,unknown,,claude_code,43500,false,research_stream,
grok-claude_code.md,pool_c_notebooklm,false,false,unknown,unknown,,claude_code,11888,false,research_stream,
optimization-@minchoi.md,pool_c_notebooklm,false,true,unknown,unknown,,@minchoi,1948,true,source,
perplexity-claude_code.md,pool_c_notebooklm,false,false,unknown,unknown,,claude_code,24782,false,research_stream,
post-@leocooout.md,pool_c_notebooklm,false,false,unknown,unknown,,@leocooout,790,true,source,
resources.md,pool_c_notebooklm,false,true,unknown,unknown,,,4697,false,meta,
shipping_at_inference_speed-@steipete.md,pool_c_notebooklm,false,false,unknown,unknown,,@steipete,19152,true,source,
spec.md,pool_c_notebooklm,false,false,unknown,unknown,,,785,false,meta,
state_machine-@mert.jpeg,pool_c_notebooklm,false,false,image,unknown,,@mert,90641,false,image,
state_machine-@mert.md,pool_c_notebooklm,false,false,unknown,unknown,,@mert,259,true,source,
subreddits.md,pool_c_notebooklm,false,false,unknown,unknown,,,1000,false,meta,
20260101-x_thread-how_i_use_codex-@0xsero.md,pool_c_notebooklm,true,true,x,unknown,20260101,@0xsero,1865,true,source,
20260117-x_thread-this_is_the_best_ai_coding_setup-@alexfinn.md,pool_c_notebooklm,true,true,x,unknown,20260117,@alexfinn,1481,true,source,
20260126-x_article-agents_need_a_database-@ashpreetbedi.md,pool_c_notebooklm,true,true,x,unknown,20260126,@ashpreetbedi,5431,true,source,
20260126-x_thread-agent-browser_0_8_3_is_even-ctatedev.md,pool_c_notebooklm,true,true,x,unknown,20260126,ctatedev,2083,true,source,
20260126-x_thread-everyone_is_sleeping_on_notebooklm-@exm7777.md,pool_c_notebooklm,true,true,x,unknown,20260126,@exm7777,871,true,source,
20260126-x_thread-unlock_the_product_manager-@nummanali.md,pool_c_notebooklm,true,true,x,unknown,20260126,@nummanali,995,true,source,
20260129-x_thread-parakeet_tdt_from_nvidia_is_damn-@adocomplete.md,pool_c_notebooklm,true,true,x,unknown,20260129,@adocomplete,2130,true,source,
20260130-x_thread-my_current_ai_stack_heres_what_im_using-@kloss_xyz.md,pool_c_notebooklm,true,true,x,unknown,20260130,@kloss_xyz,1227,true,source,
20260201-x_article-dash_open_sourcing_openais_in_house_data_agent-@ashpreetbedi.md,pool_c_notebooklm,true,true,x,unknown,20260201,@ashpreetbedi,5364,true,source,
20260202-x_thread-ghostty_worktrees_lazygit_is_one-@dani_avila7.md,pool_c_notebooklm,true,true,x,unknown,20260202,@dani_avila7,1283,true,source,
20260202-x_thread-guide_tutorials_p1_the_orchestration-affaanmustafa.md,pool_c_notebooklm,true,true,x,unknown,20260202,affaanmustafa,1303,true,source,
20260204-x_thread-ghostty_nightly_now_supports_the-@mitchellh.md,pool_c_notebooklm,true,true,x,unknown,20260204,@mitchellh,1745,true,source,
SOURCE_INVENTORY.md,pool_c_notebooklm,false,false,unknown,unknown,,,3552,false,meta,
SYNTHESIS-codex-cli.md,pool_c_notebooklm,false,false,unknown,unknown,,cli,27673,false,synthesis,
SYNTHESIS-gemini-cli.md,pool_c_notebooklm,false,false,unknown,unknown,,cli,23540,false,synthesis,
SYNTHESIS-openclaw-v2.md,pool_c_notebooklm,false,false,unknown,unknown,,v2,11826,false,synthesis,
SYNTHESIS-openclaw.md,pool_c_notebooklm,false,false,unknown,unknown,,openclaw,31739,false,synthesis,
TRANS-GanimCorey-10_more_clawdbot_setups.md,pool_c_notebooklm,false,true,x,transcript,,,7026,true,transcript,
TRANS-KimiProduct-kimi_openclaw_simplest_setup.md,pool_c_notebooklm,false,true,x,transcript,,kimi_openclaw_simplest_setup,4409,true,transcript,
TRANS-Shpigford-kimi_k25_free_nvidia.md,pool_c_notebooklm,false,true,x,transcript,,kimi_k25_free_nvidia,3834,true,transcript,
TRANS-honchodotdev-openclaw_honcho_memory.md,pool_c_notebooklm,false,true,x,transcript,,openclaw_honcho_memory,4902,true,transcript,
TRANS-oprydai-hardware_homelab.md,pool_c_notebooklm,false,true,x,transcript,,hardware_homelab,6975,true,transcript,
chatgpt-google.md,pool_c_notebooklm,false,true,unknown,unknown,,google,286461,false,research_stream,
chatgpt-openai.md,pool_c_notebooklm,false,false,unknown,unknown,,openai,170441,false,research_stream,
chatgpts_findings.md,pool_c_notebooklm,false,true,unknown,unknown,,,48783,false,research_stream,
claude-google.md,pool_c_notebooklm,false,false,unknown,unknown,,google,28189,false,research_stream,
claude-openai.md,pool_c_notebooklm,false,false,unknown,unknown,,openai,35403,false,research_stream,
claudes_findings.md,pool_c_notebooklm,false,false,unknown,unknown,,,14705,false,research_stream,
codex_has_a_hidden_spec_mode_one_word_unlocks_it-@kr0der.md,pool_c_notebooklm,false,false,unknown,unknown,,@kr0der,983,true,source,
gemini-google.md,pool_c_notebooklm,false,false,unknown,unknown,,google,40045,false,research_stream,
gemini-openai.md,pool_c_notebooklm,false,false,unknown,unknown,,openai,34062,false,research_stream,
google_prompt.md,pool_c_notebooklm,false,false,unknown,unknown,,,6109,false,research_stream,
google_research.md,pool_c_notebooklm,false,false,unknown,unknown,,,94146,false,research_stream,
grok-google.md,pool_c_notebooklm,false,true,unknown,unknown,,google,19455,false,research_stream,
grok-openai.md,pool_c_notebooklm,false,false,unknown,unknown,,openai,45779,false,research_stream,
groks_findings.md,pool_c_notebooklm,false,false,unknown,unknown,,,13094,false,research_stream,
i_almost_quit_codex_after_1_day_heres_how_to_actually_use_it.md,pool_c_notebooklm,false,true,unknown,unknown,,,3262,true,source,
if_youre_new_to_codex_here_are_7_beginner_tips-@paulsolt.md,pool_c_notebooklm,false,true,youtube,video,,@paulsolt,1972,true,source,
openai_has_some_catching_up_to_do-@danshipper.md,pool_c_notebooklm,false,false,unknown,unknown,,@danshipper,6714,true,source,
openai_prompt.md,pool_c_notebooklm,false,false,unknown,unknown,,,9173,false,research_stream,
openai_research.md,pool_c_notebooklm,false,false,unknown,unknown,,,84040,false,research_stream,
perplexity-google.md,pool_c_notebooklm,false,false,unknown,unknown,,google,19009,false,research_stream,
perplexity-openai.md,pool_c_notebooklm,false,false,unknown,unknown,,openai,32656,false,research_stream,
platform_features.md,pool_c_notebooklm,false,false,unknown,unknown,,,42329,false,meta,
20250918-x_thread-think_our_entire_ontology-@sebkrier.md,pool_c_notebooklm,true,true,x,unknown,20250918,@sebkrier,5252,true,source,
20260110-x_thread-everyone_whos_read_scott_alexanders-@intuitmachine.md,pool_c_notebooklm,true,true,x,unknown,20260110,@intuitmachine,7338,true,source,
20260114-x_article-2026_this_is_agi-@gradypb.md,pool_c_notebooklm,true,true,x,unknown,20260114,@gradypb,9690,true,source,
20260125-x_article-multiscale_causality_and_the_meaning_crisis-@rubenlaukkonen.md,pool_c_notebooklm,true,true,x,unknown,20260125,@rubenlaukkonen,12749,true,source,
20260126-x_article-llms_eat_scaffolding_for_breakfast-@nicbstme.md,pool_c_notebooklm,true,true,x,unknown,20260126,@nicbstme,10011,true,source,
20260203-x_article-conspiracy_theory_time_ready-@farzyness.md,pool_c_notebooklm,true,true,x,unknown,20260203,@farzyness,3420,true,source,20260203-x_article-conspiracy_theory_time_ready_tesla_spacex_merger_national_security-@farzyness.md
20260203-x_article-the_ai_revolution_will_break_people_long_before_it_breaks_jobs-@vraserx.md,pool_c_notebooklm,true,true,x,unknown,20260203,@vraserx,4905,true,source,
20260203-x_thread-the_pattern_keeps_repeating_claude_code-@iruletheworldmo.md,pool_c_notebooklm,true,true,x,unknown,20260203,@iruletheworldmo,864,true,source,
20260204-website-machines-of-loving-grace-darioamodei\.md,pool_c_notebooklm,true,true,website,article,20260204,,47259,true,source,
20260204-website-the_adolescence_of_technology--darioamodei.md,pool_c_notebooklm,true,true,website,article,20260204,darioamodei,47500,true,source,
meta_narrative_and_perspectival_schemas.md,pool_c_notebooklm,false,false,unknown,unknown,,,34945,false,meta,
20260126-x_thread-what_a_prompt_create_a_history-@r00k.md,pool_c_notebooklm,true,true,x,unknown,20260126,@r00k,604,true,source,
20260127-x_article-why_you_suck_at_prompting_and_the_system_to_fix_you-@kloss_xyz.md,pool_c_notebooklm,true,true,x,unknown,20260127,@kloss_xyz,23312,true,source,
20260127-x_thread-openai_and_anthropic_engineers_leaked-aiwithmayank.md,pool_c_notebooklm,true,true,x,unknown,20260127,aiwithmayank,4507,true,source,
20260201-x_article-prompt_engineering_501_thinking_critically-@jbrukh.md,pool_c_notebooklm,true,true,x,unknown,20260201,@jbrukh,2959,true,source,
20260203-x_thread-this_is_hands_down_the_best-@EXM7777.md,pool_c_notebooklm,true,true,x,unknown,20260203,@EXM7777,1583,true,source,
20260203-x_thread-this_prompt_is_your_ai-@kloss_xyz.md,pool_c_notebooklm,true,true,x,unknown,20260203,@kloss_xyz,11935,true,source,
20260203-x_thread-you_can_clone_anyones_writing-alex_prompter.md,pool_c_notebooklm,true,true,x,unknown,20260203,alex_prompter,865,true,source,
MECH-prompt_engineering_patterns.md,pool_c_notebooklm,false,false,unknown,unknown,,prompt_engineering_patterns,6493,false,mechanism,
how_to_master_prompt_engineering-@exm777.md,pool_c_notebooklm,false,false,unknown,unknown,,@exm777,11766,true,source,
20260202-research-auteur_theory_for_content_creation_and_style_development.md,pool_c_notebooklm,false,false,unknown,unknown,20260202,auteur_theory_for_content_creation_and_style_development,24867,true,source,
20260202-research-youtube_ingestion_pipeline_architecture.md,pool_c_notebooklm,false,false,unknown,unknown,20260202,youtube_ingestion_pipeline_architecture,6557,true,source,
CATALOG-x_bookmarks_transcription.md,pool_c_notebooklm,false,false,unknown,unknown,,x_bookmarks_transcription,2817,false,meta,
QUEUE-YOUTUBE_PROCESSING_BACKLOG.md,pool_c_notebooklm,false,false,unknown,unknown,,YOUTUBE_PROCESSING_BACKLOG,9931,false,queue,
SENSING_REPORT.md,pool_c_notebooklm,false,false,unknown,unknown,,,9950,false,meta,
TYPE_THEORY_EVIDENCE_PACK.md,pool_c_notebooklm,false,false,unknown,unknown,,,5431,false,meta,
handoff.md,pool_c_notebooklm,false,false,unknown,unknown,,,17367,false,meta,
syncrescendence_convergence.md,pool_c_notebooklm,false,false,unknown,unknown,,,142400,false,meta,
syncrescendent_convergence_aligned.md,pool_c_notebooklm,false,false,unknown,unknown,,,98222,false,meta,
20260108-website-a-software-library-with-no-code--dbreunig.md,pool_c_notebooklm,true,true,website,article,20260108,dbreunig,9056,true,source,
20260116-x_article-the_complete_lovable_presentation_guide-@armanhezarkhani.md,pool_c_notebooklm,true,true,x,unknown,20260116,@armanhezarkhani,22240,true,source,20260116-x_article-the_complete_guide_lovable_for_slide_decks-@armanhezarkhani.md
20260126-x_article-the_complete_guide_vibe_coding_versus_ai_engineering-@armanhezarkhani.md,pool_c_notebooklm,true,true,x,unknown,20260126,@armanhezarkhani,25833,true,source,
20260126-x_thread-a_few_random_notes_from_claude-@karpathy.md,pool_c_notebooklm,true,true,x,unknown,20260126,@karpathy,6780,true,source,
20260126-x_thread-karpathy_guidelines_for_coding_agents-jiayuan_jy.md,pool_c_notebooklm,true,true,x,unknown,20260126,jiayuan_jy,2580,true,source,
20260127-x_thread-vibe_coding_is_the_creation_of-@math_rachel.md,pool_c_notebooklm,true,true,x,unknown,20260127,@math_rachel,4855,true,source,
20260130-x_article-vibe_coding_is_dead_here's_what_comes_next-@prajwaltomar_.md,pool_c_notebooklm,true,true,x,unknown,20260130,@prajwaltomar_,8648,true,source,20260130-x_article-vibe_coding_is_dead_heres_what_comes_next-@prajwaltomar_.md
